icd10_id,icd10_lbl,mondo_id,mondo_lbl,mondo_score,hb_id,hb_lbl,hp_score
Q8503,Schwannomatosis,http://purl.obolibrary.org/obo/MONDO_0008075,Schwannomatosis,0,http://purl.obolibrary.org/obo/HP_0000001,All,1
Q8509,Other neurofibromatosis,http://purl.obolibrary.org/obo/MONDO_0004993,Other carcinoma,1,http://purl.obolibrary.org/obo/HP_0007524,Atypical neurofibromatosis,1
Q851,Tuberous sclerosis,http://purl.obolibrary.org/obo/HP_0000096,Glomerular sclerosis,1,http://purl.obolibrary.org/obo/HP_0000096,Glomerular sclerosis,1
Q858,"Other phakomatoses, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0004993,Other carcinoma,4,http://purl.obolibrary.org/obo/HP_0002039,Deliberately not eating,4
Q859,"Phakomatosis, unspecified",http://purl.obolibrary.org/obo/MONDO_0003472,"pediculosis, unspecified",1,http://purl.obolibrary.org/obo/HP_0000001,All,2
Q86,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0015572,brain malformation due to abnormal neuronal migration,8,http://purl.obolibrary.org/obo/HP_0000061,Ambiguous genitalia due to virilization,9
Q860,Fetal alcohol syndrome (dysmorphic),http://purl.obolibrary.org/obo/MONDO_0000408,fetal alcohol syndrome,2,http://purl.obolibrary.org/obo/HP_0034984,Fetal alcohol exposure,2
Q861,Fetal hydantoin syndrome,http://purl.obolibrary.org/obo/MONDO_0016008,fetal hydantoin syndrome,1,http://purl.obolibrary.org/obo/HP_0000012,Overactive bladder syndrome,2
Q862,Dysmorphism due to warfarin,http://purl.obolibrary.org/obo/MONDO_0000295,disease due to Acanthocephala,2,http://purl.obolibrary.org/obo/HP_0002199,Seizures due to hypocalcemia,2
Q868,Other congenital malformation syndromes due to known exogenous causes,http://purl.obolibrary.org/obo/MONDO_0001877,infertility due to extratesticular causes,6,http://purl.obolibrary.org/obo/HP_0000011,Lack of bladder control due to nervous system injury,7
Q87,Other specified congenital malformation syndromes affecting multiple systems,http://purl.obolibrary.org/obo/MONDO_0000119,"congenital heart defects, multiple types",6,http://purl.obolibrary.org/obo/HP_0000119,Genitourinary tract malformation,7
Q870,Congenital malformation syndromes predominantly affecting facial appearance,http://purl.obolibrary.org/obo/HP_0011603,Congenital malformation of the great arteries,5,http://purl.obolibrary.org/obo/HP_0000280,Coarse facial appearance,5
Q871,Congenital malformation syndromes predominantly associated with short stature,http://purl.obolibrary.org/obo/MONDO_0015329,congenital malformation syndrome associated with short stature,3,http://purl.obolibrary.org/obo/HP_0001675,obsolete Rhythm disturbances associated with pheochromocytoma,6
Q8711,Prader-Willi syndrome,http://purl.obolibrary.org/obo/MONDO_0008300,Prader-Willi syndrome,0,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q8719,Other congenital malformation syndromes predominantly associated with short stature,http://purl.obolibrary.org/obo/MONDO_0015329,congenital malformation syndrome associated with short stature,3,http://purl.obolibrary.org/obo/HP_0001675,obsolete Rhythm disturbances associated with pheochromocytoma,7
Q872,Congenital malformation syndromes predominantly involving limbs,http://purl.obolibrary.org/obo/HP_0011603,Congenital malformation of the great arteries,4,http://purl.obolibrary.org/obo/HP_0007506,Congenital absence of skin of limbs,4
Q873,Congenital malformation syndromes involving early overgrowth,http://purl.obolibrary.org/obo/HP_0011603,Congenital malformation of the great arteries,4,http://purl.obolibrary.org/obo/HP_0011603,Congenital malformation of the great arteries,4
Q874,Marfan syndrome,http://purl.obolibrary.org/obo/MONDO_0007947,Marfan syndrome,0,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q8740,"Marfan syndrome, unspecified",http://purl.obolibrary.org/obo/MONDO_1011155,"Marfan syndrome, pig",1,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q8741,Marfan syndrome with cardiovascular manifestations,http://purl.obolibrary.org/obo/MONDO_0005812,Influenza with other manifestations,3,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,4
Q87410,Marfan syndrome with aortic dilation,http://purl.obolibrary.org/obo/MONDO_0005928,postphlebetic syndrome with inflammation,3,http://purl.obolibrary.org/obo/HP_0004970,Ascending aortic dilation,3
Q87418,Marfan syndrome with other cardiovascular manifestations,http://purl.obolibrary.org/obo/MONDO_0005812,Influenza with other manifestations,3,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,5
Q8742,Marfan syndrome with ocular manifestations,http://purl.obolibrary.org/obo/MONDO_0016364,Joubert syndrome with ocular defect,2,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,4
Q8743,Marfan syndrome with skeletal manifestation,http://purl.obolibrary.org/obo/MONDO_0013035,oral-Facial-digital syndrome with skeletal anomalies,2,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,4
Q875,Other congenital malformation syndromes with other skeletal changes,http://purl.obolibrary.org/obo/MONDO_0012518,GFPT1 congenital myasthenic syndromes with glycosylation defect,5,http://purl.obolibrary.org/obo/HP_0005152,Infantile cardiomyopathy with histiocytoid changes,6
Q878,"Other specified congenital malformation syndromes, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0000839,congenital malformation,6,http://purl.obolibrary.org/obo/HP_0000119,Genitourinary tract malformation,7
Q8781,Alport syndrome,http://purl.obolibrary.org/obo/MONDO_0018965,Alport syndrome,0,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q8782,Arterial tortuosity syndrome,http://purl.obolibrary.org/obo/MONDO_0008818,arterial tortuosity syndrome,1,http://purl.obolibrary.org/obo/HP_0005116,Arterial tortuosity,1
Q8789,"Other specified congenital malformation syndromes, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0000839,congenital malformation,6,http://purl.obolibrary.org/obo/HP_0000119,Genitourinary tract malformation,7
Q89,"Other congenital malformations, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0000050,isolated congenital growth hormone deficiency,5,http://purl.obolibrary.org/obo/HP_0000519,Bilateral congenital cataracts,5
Q890,Congenital absence and malformations of spleen,http://purl.obolibrary.org/obo/HP_0012421,Congenital absence of foreskin,3,http://purl.obolibrary.org/obo/HP_0001057,Congenital absence of skin,3
Q8901,Asplenia (congenital),http://purl.obolibrary.org/obo/HP_0001746,Asplenia,1,http://purl.obolibrary.org/obo/HP_0001746,Asplenia,1
Q8909,Congenital malformations of spleen,http://purl.obolibrary.org/obo/HP_0012421,Congenital absence of foreskin,2,http://purl.obolibrary.org/obo/HP_0001057,Congenital absence of skin,2
Q891,Congenital malformations of adrenal gland,http://purl.obolibrary.org/obo/CL_0002097,cortical cell of adrenal gland,2,http://purl.obolibrary.org/obo/HP_0000197,Abnormality of parotid gland,3
Q892,Congenital malformations of other endocrine glands,http://purl.obolibrary.org/obo/MONDO_0015936,tumor of endocrine glands,3,http://purl.obolibrary.org/obo/HP_0000818,Abnormality of the endocrine system,4
Q893,Situs inversus,http://purl.obolibrary.org/obo/MONDO_0010029,situs inversus,1,http://purl.obolibrary.org/obo/HP_0001696,Situs inversus,0
Q894,Conjoined twins,http://purl.obolibrary.org/obo/MONDO_0958083,conjoined twins,1,http://purl.obolibrary.org/obo/HP_0011089,Conjoined teeth,1
Q897,"Multiple congenital malformations, not elsewhere classified",http://purl.obolibrary.org/obo/HP_0002654,Multiple epiphyseal dysplasia,5,http://purl.obolibrary.org/obo/HP_0002804,Multiple congenital contractures,4
Q898,Other specified congenital malformations,http://purl.obolibrary.org/obo/MONDO_0000050,congenital IGHD,3,http://purl.obolibrary.org/obo/HP_0000130,Uterine malformations,3
Q899,"Congenital malformation, unspecified",http://purl.obolibrary.org/obo/HP_0000776,Congenital diaphragmatic hernia,2,http://purl.obolibrary.org/obo/HP_0000519,Congenital cataract,2
Q90,Down syndrome,http://purl.obolibrary.org/obo/MONDO_0008608,Down syndrome,0,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q900,"Trisomy 21, nonmosaicism (meiotic nondisjunction)",http://purl.obolibrary.org/obo/MONDO_0012437,"cataract 21, multiple types",4,http://purl.obolibrary.org/obo/HP_0000001,All,5
Q901,"Trisomy 21, mosaicism (mitotic nondisjunction)",http://purl.obolibrary.org/obo/MONDO_0011146,Isochromosome 12p mosaicism,4,http://purl.obolibrary.org/obo/HP_0001442,Somatic mosaicism,4
Q902,"Trisomy 21, translocation",http://purl.obolibrary.org/obo/MONDO_0018068,Trisomy 13 Syndrome,2,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q909,"Down syndrome, unspecified",http://purl.obolibrary.org/obo/MONDO_0000111,"camptodactyly syndrome, Guadalajara",2,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q91,Trisomy 18 and Trisomy 13,http://purl.obolibrary.org/obo/CHEBI_131927,dicarboxylic acids and O-substituted derivatives,4,http://purl.obolibrary.org/obo/HP_0000097,Focal and segmental glomerulosclerosis,4
Q910,"Trisomy 18, nonmosaicism (meiotic nondisjunction)",http://purl.obolibrary.org/obo/MONDO_0009713,"myopia 18, autosomal recessive",4,http://purl.obolibrary.org/obo/HP_0000001,All,5
Q911,"Trisomy 18, mosaicism (mitotic nondisjunction)",http://purl.obolibrary.org/obo/MONDO_0009713,"myopia 18, autosomal recessive",4,http://purl.obolibrary.org/obo/HP_0001442,Somatic mosaicism,4
Q912,"Trisomy 18, translocation",http://purl.obolibrary.org/obo/MONDO_0018068,Trisomy 13 Syndrome,2,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q913,"Trisomy 18, unspecified",http://purl.obolibrary.org/obo/MONDO_0001268,"gingival recession, unspecified",2,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q914,"Trisomy 13, nonmosaicism (meiotic nondisjunction)",http://purl.obolibrary.org/obo/MONDO_0010377,"myopia 13, X-linked",4,http://purl.obolibrary.org/obo/HP_0000001,All,5
Q915,"Trisomy 13, mosaicism (mitotic nondisjunction)",http://purl.obolibrary.org/obo/MONDO_0010377,"myopia 13, X-linked",4,http://purl.obolibrary.org/obo/HP_0001442,Somatic mosaicism,4
Q916,"Trisomy 13, translocation",http://purl.obolibrary.org/obo/MONDO_0010377,"myopia 13, X-linked",2,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q917,"Trisomy 13, unspecified",http://purl.obolibrary.org/obo/MONDO_0001268,"gingival recession, unspecified",2,http://purl.obolibrary.org/obo/HP_0000001,All,3
Q92,"Other trisomies and partial trisomies of the autosomes, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0001148,phlebitis and thrombophlebitis of the iliac vein,8,http://purl.obolibrary.org/obo/HP_0000931,Thinning and bulging of the posterior fossa bones,8
Q920,"Whole chromosome trisomy, nonmosaicism (meiotic nondisjunction)",http://purl.obolibrary.org/obo/CHR_9606-chr1,chromosome 1 (Human),5,http://purl.obolibrary.org/obo/HP_0010997,Radiation-induced chromosome instability,5
Q921,"Whole chromosome trisomy, mosaicism (mitotic nondisjunction)",http://purl.obolibrary.org/obo/CHR_9606-chr1,chromosome 1 (Human),5,http://purl.obolibrary.org/obo/HP_0001442,Typified by somatic mosaicism,5
Q922,Partial trisomy,http://purl.obolibrary.org/obo/MONDO_0006823,XXY trisomy,1,http://purl.obolibrary.org/obo/HP_0000677,Partial anodontia,1
Q925,Duplications with other complex rearrangements,http://purl.obolibrary.org/obo/MONDO_0005812,Influenza with other manifestations,3,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,4
Q926,Marker chromosomes,http://identifiers.org/hgnc/10001,RGS5,2,http://purl.obolibrary.org/obo/HP_0430091,Marker expression,1
Q9261,Marker chromosomes in normal individual,http://purl.obolibrary.org/obo/GO_0002088,lens development in camera-type eye,4,http://purl.obolibrary.org/obo/HP_0000027,Absent sperm in semen,4
Q9262,Marker chromosomes in abnormal individual,http://purl.obolibrary.org/obo/CL_0001061,abnormal cell,4,http://purl.obolibrary.org/obo/HP_0000027,Absent sperm in semen,4
Q927,Triploidy and polyploidy,http://purl.obolibrary.org/obo/HP_0002017,Nausea and vomiting,2,http://purl.obolibrary.org/obo/HP_0001907,Embolism and thrombosis,2
Q928,Other specified trisomies and partial trisomies of autosomes,http://purl.obolibrary.org/obo/MONDO_0001628,cellulitis and abscess of buttock,6,http://purl.obolibrary.org/obo/HP_0000324,Asymmetry of right and left side of face,6
Q929,"Trisomy and partial trisomy of autosomes, unspecified",http://purl.obolibrary.org/obo/MONDO_0016526,partial trisomy of chromosome 9p,4,http://purl.obolibrary.org/obo/HP_0001276,Spasticity and rigidity of muscles,5
Q93,"Monosomies and deletions from the autosomes, not elsewhere classified",http://purl.obolibrary.org/obo/MONDO_0001148,phlebitis and thrombophlebitis of the iliac vein,7,http://purl.obolibrary.org/obo/HP_0000931,Thinning and bulging of the posterior fossa bones,7
Q930,"Whole chromosome monosomy, nonmosaicism (meiotic nondisjunction)",http://purl.obolibrary.org/obo/CHR_9606-chr1,chromosome 1 (Human),5,http://purl.obolibrary.org/obo/HP_0010997,Radiation-induced chromosome instability,5
Q931,"Whole chromosome monosomy, mosaicism (mitotic nondisjunction)",http://purl.obolibrary.org/obo/CHR_9606-chr1,chromosome 1 (Human),5,http://purl.obolibrary.org/obo/HP_0001442,Typified by somatic mosaicism,5
Q932,"Chromosome replaced with ring, dicentric or isochromosome",http://purl.obolibrary.org/obo/MONDO_0002254,syndrome associated with disease or disorder,5,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,6
Q933,Deletion of short arm of chromosome 4,http://purl.obolibrary.org/obo/MONDO_0015767,Duplication of the short arm of chromosome 4,2,http://purl.obolibrary.org/obo/HP_0000174,Abnormality of the roof of the mouth,5
Q934,Deletion of short arm of chromosome 5,http://purl.obolibrary.org/obo/MONDO_0015768,Duplication of the short arm of chromosome 5,2,http://purl.obolibrary.org/obo/HP_0000174,Abnormality of the roof of the mouth,5
Q935,Other deletions of part of a chromosome,http://purl.obolibrary.org/obo/ENVO_01001781,part of a landmass,4,http://purl.obolibrary.org/obo/HP_0001592,Failure of development of a tooth,4
Q9351,Angelman syndrome,http://purl.obolibrary.org/obo/MONDO_0007113,Angelman syndrome,0,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q9359,Other deletions of part of a chromosome,http://purl.obolibrary.org/obo/ENVO_01001781,part of a landmass,4,http://purl.obolibrary.org/obo/HP_0001592,Failure of development of a tooth,4
Q937,Deletions with other complex rearrangements,http://purl.obolibrary.org/obo/MONDO_0005812,Influenza with other manifestations,3,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,4
Q938,Other deletions from the autosomes,http://purl.obolibrary.org/obo/CL_0000348,choroidal cell of the eye,4,http://purl.obolibrary.org/obo/HP_0011885,Bleeding from the eye,3
Q9381,Velo-cardio-facial syndrome,http://purl.obolibrary.org/obo/MONDO_0000107,auriculocondylar syndrome,1,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q9382,Williams syndrome,http://purl.obolibrary.org/obo/MONDO_0008678,Williams syndrome,0,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
Q9388,Other microdeletions,http://purl.obolibrary.org/obo/MONDO_0004993,Other carcinoma,1,http://purl.obolibrary.org/obo/HP_0000001,All,2
Q9389,Other deletions from the autosomes,http://purl.obolibrary.org/obo/CL_0000348,choroidal cell of the eye,4,http://purl.obolibrary.org/obo/HP_0011885,Bleeding from the eye,3
Q939,"Deletion from autosomes, unspecified",http://purl.obolibrary.org/obo/ENVO_02000109,dust from plant parts,3,http://purl.obolibrary.org/obo/HP_0011885,Bleeding from the eye,3
Q95,"Balanced rearrangements and structural markers, not elsewhere classified",http://purl.obolibrary.org/obo/CHEBI_131927,dicarboxylic acids and O-substituted derivatives,7,http://purl.obolibrary.org/obo/HP_0000097,Focal and segmental glomerular sclerosis,7
Q950,Balanced translocation and insertion in normal individual,http://purl.obolibrary.org/obo/CHEBI_131927,dicarboxylic acids and O-substituted derivatives,6,http://purl.obolibrary.org/obo/HP_0034546,"Presence of uterus in 46,XY individual",5
Q951,Chromosome inversion in normal individual,http://purl.obolibrary.org/obo/GO_0002088,lens development in camera-type eye,4,http://purl.obolibrary.org/obo/HP_0000027,Absent sperm in semen,4
Q952,Balanced autosomal rearrangement in abnormal individual,http://purl.obolibrary.org/obo/CL_0001061,abnormal cell,5,http://purl.obolibrary.org/obo/HP_0034546,"Presence of uterus in 46,XY individual",4
Q953,Balanced sex/autosomal rearrangement in abnormal individual,http://purl.obolibrary.org/obo/CL_0001061,abnormal cell,5,http://purl.obolibrary.org/obo/HP_0034546,"Presence of uterus in 46,XY individual",4
Q955,Individual with autosomal fragile site,http://purl.obolibrary.org/obo/MONDO_0007988,microcephaly with autosomal dominant inheritance,3,http://purl.obolibrary.org/obo/HP_0000019,Difficulty with flow,4
Q958,Other balanced rearrangements and structural markers,http://purl.obolibrary.org/obo/CHEBI_131927,dicarboxylic acids and O-substituted derivatives,5,http://purl.obolibrary.org/obo/HP_0000097,Focal and segmental glomerulosclerosis,5
Q959,"Balanced rearrangement and structural marker, unspecified",http://purl.obolibrary.org/obo/CHEBI_131927,dicarboxylic acids and O-substituted derivatives,5,http://purl.obolibrary.org/obo/HP_0000097,Focal and segmental glomerular sclerosis,5
Q96,Turner's syndrome,http://purl.obolibrary.org/obo/MONDO_0000107,auriculocondylar syndrome,1,http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,1
